instance,-40,-30,-20,-10,-5,-2,-1,1,2,5,10,20,30,40,lkh_cost,best_k
139,1.749331,1.78576,1.97093,2.296117,6.629017,2.851849,6.70146,2.723898,6.67423,2.20917,1.698769,1.672096,1.665291,1.663253,1.632549,40
140,1.766515,1.849054,2.035849,2.268956,6.608457,2.999477,6.621044,2.600033,6.621231,2.038312,1.72073,1.707233,1.686283,1.691094,1.66719,30
141,1.523114,1.614891,1.765928,2.040455,6.011483,2.512195,6.068982,2.302082,5.934686,1.807124,1.522777,1.472142,1.470462,1.473032,1.445004,30
142,1.830808,1.913735,2.08279,2.397623,6.878487,2.972345,6.988456,2.647915,6.976846,2.190309,1.766116,1.731503,1.716068,1.705644,1.685303,40
143,1.64551,1.72135,1.785633,2.099302,6.442584,2.792468,6.492993,2.41366,6.432324,1.993499,1.617216,1.577472,1.577727,1.574551,1.553121,40
144,1.784284,1.833639,1.935422,2.203268,6.474794,3.012943,6.558782,2.588683,6.499872,2.114674,1.709619,1.670808,1.662263,1.655674,1.644436,40
145,1.730963,1.822013,1.956173,2.243161,6.708521,2.893459,6.756014,2.574914,6.659558,2.008764,1.658368,1.642706,1.628757,1.628452,1.614529,40
146,1.697428,1.809073,1.987351,2.180891,6.492391,2.912545,6.542422,2.514317,6.521781,2.038948,1.658548,1.60831,1.605113,1.61338,1.582398,30
147,1.728714,1.795343,1.947892,2.202822,6.541762,2.854316,6.547416,2.566346,6.595998,2.009749,1.65491,1.627418,1.623191,1.627418,1.594072,30
148,1.628245,1.699378,1.79472,2.086069,6.417137,2.790648,6.535054,2.286775,6.379157,1.885275,1.572002,1.539131,1.532998,1.532998,1.506873,30
149,1.693206,1.758693,1.894993,2.16564,6.782175,2.859535,6.83604,2.465475,6.827469,1.934834,1.64675,1.618864,1.603943,1.601445,1.577364,40
150,1.72449,1.824919,1.955877,2.208309,6.62358,2.885173,6.66082,2.525067,6.51294,2.015052,1.684219,1.645556,1.650346,1.654304,1.620298,20
151,1.676894,1.811909,1.945936,2.185278,6.60834,2.78174,6.675967,2.560815,6.625014,2.01132,1.642286,1.613855,1.60895,1.608503,1.590894,40
152,1.747644,1.818047,1.914819,2.090732,6.738497,2.84093,6.774445,2.570827,6.79904,1.960422,1.726617,1.666389,1.680857,1.668097,1.626956,20
153,1.592008,1.646373,1.892138,2.206559,6.655618,2.866971,6.75683,2.420039,6.687645,1.867647,1.554247,1.527081,1.530504,1.523148,1.487357,40
154,1.753098,1.805653,2.056494,2.312639,6.759274,3.183939,6.780025,2.641609,6.786928,2.069931,1.711794,1.680614,1.680662,1.678011,1.66148,40
155,1.643469,1.679641,1.82879,2.151843,6.401852,2.810205,6.438246,2.457683,6.450842,1.907772,1.577835,1.542634,1.54264,1.539777,1.517911,40
156,1.612991,1.702268,1.840318,2.069769,6.460105,2.679562,6.491732,2.417955,6.455523,1.925227,1.572983,1.516757,1.511996,1.516117,1.488864,30
157,1.626001,1.658141,1.800597,2.135976,6.437242,2.677597,6.53391,2.346921,6.49736,1.894028,1.597855,1.550927,1.551315,1.550167,1.534283,40
158,1.768374,1.812993,1.978384,2.315363,6.7929,3.002934,6.856942,2.614285,6.761482,2.070382,1.720682,1.702826,1.684916,1.691349,1.663748,30
159,1.626111,1.664666,1.743843,2.02371,6.664982,2.752916,6.662959,2.393681,6.568316,1.884853,1.579814,1.557707,1.547545,1.547863,1.520712,30
160,1.579723,1.69708,1.795663,2.020288,6.363038,2.613984,6.365246,2.352649,6.308668,1.869424,1.531141,1.501158,1.500813,1.500813,1.488727,30
161,1.735352,1.813373,1.968086,2.320317,6.972572,3.143033,7.030735,2.543484,6.974739,1.999403,1.693326,1.655587,1.649723,1.655966,1.602623,30
162,1.767668,1.787642,1.923148,2.280088,6.834605,2.920831,6.870784,2.612973,6.796877,2.018193,1.664958,1.645919,1.619442,1.628749,1.594878,30
163,1.683432,1.760115,1.83903,2.123256,6.348102,2.70567,6.431745,2.486544,6.419669,1.961101,1.63922,1.600855,1.598279,1.590593,1.574702,40
164,1.704439,1.750576,1.8772,2.164113,6.476425,2.809975,6.51802,2.486317,6.457152,1.997308,1.615183,1.581496,1.574293,1.576563,1.564514,30
165,1.669629,1.713829,1.804471,2.078775,6.427289,2.716755,6.45634,2.534059,6.356712,2.00913,1.62096,1.605808,1.609219,1.607776,1.57967,20
166,1.772808,1.795366,1.918238,2.160664,6.891976,2.838793,6.970059,2.476094,6.958913,2.045519,1.718425,1.669169,1.667419,1.667887,1.651322,30
167,1.770635,1.874251,2.027319,2.293867,6.751078,3.00298,6.783661,2.744101,6.738007,2.140383,1.72803,1.692518,1.696017,1.689441,1.674993,40
168,1.786998,1.83547,1.983386,2.210876,6.682248,2.962583,6.71157,2.609101,6.702198,2.029002,1.691423,1.671302,1.675936,1.669098,1.631796,40
169,1.664169,1.74401,1.803527,2.116734,6.495556,2.712613,6.564825,2.475526,6.548678,1.963541,1.638295,1.598819,1.601591,1.602188,1.557685,20
